title,link,authors,publication,article_year
Corporate social responsibility and supply chain management: framing and pushing forward the debate,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:5icHVeHT4IsC,"NM Modak, S Sinha, A Raj, S Panda, JM Merigó, ABL de Sousa Jabbour","Journal of Cleaner Production 273, 122981, 2020",2020
"Giving voice to the silent: A framework for understanding stakeholders’ participation in socially-oriented initiatives, community-based actions and humanitarian operations projects",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:WqliGbK-hY8C,"JA de Camargo, PSM Mendonça, JHC de Oliveira, CJC Jabbour, ...","Annals of Operations Research 283 (1), 143-158, 2019",2019
Treinamento ambiental em organizações com certificação ISO 14001: estudo de múltiplos casos e identificação de coevolução com a gestão ambiental,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:-FonjvnnhkoC,"CJC Jabbour, AA Teixeira, ABLS Jabbour","Production 23, 80-94, 2013",2013
Green training supporting eco-innovation in three Brazilian companies: practices and levels of integration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:FPJr55Dyh1AC,"AS Neto, CJC Jabbour, ABL de Sousa Jabbour","Industrial and Commercial Training, 2014",2014
Análise da relação entre manufatura enxuta e desempenho operacional de empresas do setor automotivo no Brasil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:JV2RwH3_ST0C,"ABL de Sousa Jabbour, AA Teixeira, WR de Souza Freitas, CJC Jabbour","Revista de Administração 48 (4), 843-856, 2013",2013
Lean manufacturing and business performance: testing the S-curve theory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:HtEfBTGE9r8C,"LLL Negrão, AB Lopes de Sousa Jabbour, H Latan, M Godinho Filho, ...","Production Planning & Control 31 (10), 771-785, 2020",2020
Connecting the pieces of the puzzle toward sustainable organizations: A framework integrating OM principles with GSCM,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:bnK-pcrLprsC,"J Sarkis, C Bai, ABL de Sousa Jabbour, CJC Jabbour, VA Sobreiro","Benchmarking: An International Journal, 2016",2016
Paving the way for the circular economy and more sustainable supply chains: shedding light on formal and informal governance instruments used to induce green networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:3htObqc8RwsC,"MCC de Oliveira, MC Machado, CJC Jabbour, ABL de Sousa Jabbour","Management of Environmental Quality: An International Journal, 2019",2019
Lean and green?: evidências empíricas do setor automotivo brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:70eg2SAEIzsC,"ABLS Jabbour, CJC Jabbour, WRS Freitas, AA Teixeira","Gestão & Produção 20, 653-665, 2013",2013
To blow or not to blow the whistle: The role of rationalization in the perceived seriousness of threats and wrongdoing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:1yWc8FF-_SYC,"H Latan, CJ Chiappetta Jabbour, AB Lopes de Sousa Jabbour","Journal of Business Ethics 169 (3), 517-535, 2021",2021
Green product development and product portfolio management: empirical evidence from an emerging economy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ZfRJV9d4-WMC,"D Jugend, JV Rojas Luiz, CJ Chiappetta Jabbour, SL a Silva, ...","Business Strategy and the Environment 26 (8), 1181-1195, 2017",2017
Adoção de práticas de Green Supply Chain Management: mecanismos de indução e a importância das empresas focais,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:XiSMed-E-HIC,"AF Arantes, ABLS Jabbour, CJC Jabbour","Production 24, 725-734, 2014",2014
Low-carbon operations and production: putting training in perspective,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:vV6vV6tmYwMC,"CJC Jabbour, ABL de Sousa Jabbour","Industrial and Commercial Training, 2014",2014
A importância dos fatores humanos no desenvolvimento de produtos com elevado desempenho ambiental: estudo de casos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:fPk4N6BV_jEC,"CJC Jabbour, FCA Santos, ABLDS Jabbour","RAM. Revista de Administração Mackenzie 10, 32-56, 2009",2009
"Ana Beatriz Lopes de Sousa JABBOUR and Charbel José Chiappetta JABBOUR,(2014a),“Selecting green suppliers based on GSCM practices: Using fuzzy TOPSIS applied to a Brazilian …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:IRz6iEL74y4C,D Kannan,"European Journal of Operational Research 233 (2), 432-447, 2014",2014
Green supply chain management: mapping the territory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:qUcmZB5y_30C,"ABL de Sousa Jabbour, AF Arantes, CJC Jabbour","International Journal of Environment and Sustainable Development 12 (2), 145-167, 2013",2013
Tendências da área de pesquisa em estratégia de produção,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:UeHWp8X0CEIC,"ABL de Sousa Jabbour, AGA Filhos","Sistemas & Gestão 4 (3), 238-262, 2009",2009
Social aspects of sustainable supply chains: unveiling potential relationships in the Brazilian context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:35r97b3x0nAC,"CJC Jabbour, RC Janeiro, ABL de Sousa Jabbour, JAG Junior, ...","Annals of Operations Research 290 (1), 327-341, 2020",2020
Esverdeando a cadeia de suprimentos: algumas evidências de empresas localizadas no Brasil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:4OULZ7Gr8RgC,"ABLS Jabbour, FS Azevedo, AF Arantes, CJC Jabbour","Gestão & Produção 20, 953-962, 2013",2013
Green marketing in supermarkets: Conventional and digitized marketing alternatives to reduce waste,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:BzfGm06jWhQC,"JU Gustavo Jr, LR Trento, M de Souza, GM Pereira, ...","Journal of Cleaner Production 296, 126531, 2021",2021
Going in circles: new business models for efficiency and value,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:YohjEiUPhakC,ABL de Sousa Jabbour,"Journal of Business Strategy, 2019",2019
Green and competitive: empirical evidence from ISO 9001 certified Brazilian companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:_xSYboBqXhAC,"CJC Jabbour, TP de Freitas, DF Soubihia, A Gunasekaran, ...","The TQM Journal, 2015",2015
Paving the way for the circular economy and more sustainable supply chains: Shedding light on formal and informal governance instruments used to induce green networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:WJVC3Jt7v1AC,"MC Cardoso de Oliveira, MC Machado, CJC Chiappetta Jabbour, ...","Management of Environmental Quality: An International Journal 30 (5), 1095-1113, 2019",2019
Green training supporting eco-innovation in three Brazilian companies: practices and levels of integration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ldfaerwXgEUC,"A Saturnino Neto, CJC Jabbour, ABLS Jabbour","Industrial and Commercial Training, 387-392, 2014",2014
Gestão ambiental e estrutura organizacional: estudo de múltiplos casos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:L8Ckcad2t8MC,"CJC Jabbour, ABL de Sousa Jabbour, NO Stefanelli, AA Teixeira","REGE-Revista de Gestão 19 (3), 361-375, 2012",2012
Oportunidades e desafios para lidar com as barreiras à adoção de práticas de green supply chain management: Guidelines à luz de um estudo de múltiplos casos no Brasil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:tS2w5q8j5-wC,"ABLS Jabbour, CL Souza","Gestão & Produção 22, 295-310, 2015",2015
Evidências da relação entre a evolução da gestão ambiental e a adoção de práticas de green supply chain management no setor eletroeletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:yD5IFk8b50cC,ABLS Jabbour,"Revista de Administração (São Paulo) 49, 606-616, 2014",2014
Social Media as a Form of Virtual Whistleblowing: Empirical Evidence for Elements of the Diamond Model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:2tRrZ1ZAMYUC,"H Latan, CJC Jabbour, ABL de Sousa Jabbour","Journal of Business Ethics, 1-20, 2020",2020
"“In sickness and in health, in poverty and in wealth?”: Economic crises and CSR change management in difficult times",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:EkHepimYqZsC,"BMRP Seles, ABL de Sousa Jabbour, CJC Jabbour, D Jugend","Journal of Organizational Change Management, 2018",2018
Interplay between information systems and environmental management in ISO 14001-certified companies: Implications for future research on big data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:3NQIlFlcGxIC,"P De Camargo Fiorini, CJ Chiappetta Jabbour, ...","Management Decision, 2018",2018
Adoption of Green Supply Chain Management practices: mechanisms of induction and the role of focal companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&pagesize=100&citation_for_view=oOmOcaAAAAAJ:GnPB-g6toBAC,"AF Arantes, ABLS Jabbour, CJC Jabbour","Production 24 (4), 725-734, 2014",2014
Environmental training in organizations with ISO 14001 certification: a multiple case study and identification of co-evolution with environmental management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:8k81kl-MbHgC,"CJC Jabbour, AA Teixeira, ABLS Jabbour","Production 23 (1), 80-94, 2013",2013
Relationships between operations strategy and lean manufacturing: An exploratory study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:KxtntwgDAa4C,"ER Arnas, ABL de Sousa Jabbour, P Saltorato","African Journal of Business Management 7 (5), 344-353, 2013",2013
Greening the supply chain: evidences of firms in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:maZDTaKrznsC,"ABLS Jabbour, FS Azevedo, AF Arantes, CJC Jabbour","Gestão & Produção 20 (4), 953-962, 2013",2013
Interplay between information systems and environmental management in ISO 14001-certified companies: Implications for future research on big data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:MLfJN-KU85MC,"PDC Fiorini, CJC Jabbour, ABL de Sousa Jabbour, NO Stefanelli, ...","Management Decision, 2019",2019
Critical success factors for GSCM adoption: case studies in the automotive battery industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ye4kPcJQO24C,"AL Mauricio, ABLS Jabbour","Gestão & Produção 24, 78-94, 2017",2017
Measuring supply chain management practices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:yqoGN6RLRZoC,"AB Lopes de Sousa Jabbour, ABN Viana, CJC Jabbour","Measuring Business Excellence 15 (2), 18-31, 2011",2011
"Avaliação da implantação da metodologia 5S em uma empresa manufatureira: análise de etapas, benefícios e barreiras.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:PYBJJbyH-FwC,"K Ahlemeyer Dauch, JEAR da Silva, ABL de Souza Jabbour","Exacta 14 (2), 2016",2016
Gestão ambiental em cadeias de suprimentos: perspectivas atuais e futuras de pesquisa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:r0BpntZqJG4C,"ABL de Sousa Jabbour, AF Arantes, CJC Jabbour","Interciencia 38 (2), 104-111, 2013",2013
Prioridades competitivas da produção e práticas de gestão da cadeia de suprimentos: uma survey no setor eletroeletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:WF5omc3nYNoC,ABLS Jabbour,"Universidade Federal de São Carlos, 2009",2009
How can we solve the puzzle of strategic climate management and appreciate its long-term effects?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:NXb4pA-qfm4C,"MBF Alves, ABL de Sousa Jabbour, EB Mariano","Journal of Organizational Change Management, 2019",2019
"Avaliação da implantação da metodologia 5S em uma empresa manufatureira: análise de etapas, benefícios e barreiras",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:4MWp96NkSFoC,"KA Dauch, JEAR da Silva, ABL de Souza Jabbour","Exacta 14 (2), 285-302, 2016",2016
Lean and green?: empirical evidence from the brazilian automotive industry,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:k_IJM867U9cC,"ABLS Jabbour, CJC Jabbour, WRS Freitas, AA Teixeira","Gestão & Produção 20 (3), 653-665, 2013",2013
Prioridades competitivas da produção e práticas de gestão da cadeia de suprimentos: uma survey no setor eletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:PoWvk5oyLR8C,A Jabbour,"Tese (Doutorado em Engenharia de Produção)–Universidade Federal de São Carlos, 2009",2009
The human side of humanitarian supply chains: a research agenda and systematization framework,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:zCSUwVk65WsC,"P de Camargo Fiorini, CJC Jabbour, ABL de Sousa Jabbour, G Ramsden","Annals of Operations Research, 1-26, 2021",2021
Sustainable manufacturing and green human resources: Critical success factors in the automotive sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:NyGDZy8z5eUC,"VV Gedam, RD Raut, AB Lopes de Sousa Jabbour, BE Narkhede, ...","Business Strategy and the Environment 30 (2), 1296-1313, 2021",2021
Green Supply Chain Practices: a comprehensive and theoretically multidimensional framework for categorization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:GtLg2Ama23sC,"JJ Assumpção, LMS Campos, ABLS Jabbour, CJC Jabbour, ...","Production 29, 2019",2019
Lançando luzes sobre a gestão de operações do setor eletroeletrônico brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:ZeXyd9-uunAC,"ABLS Jabbour, CJC Jabbour","Revista de Administração Pública 46 (3), 817-840, 2012",2012
"K., Teixeira, AA, & Freitas Ricardo de Souza, W.(2012)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:HtS1dXgVpQUC,"CJ Jabbour Chiappetta, JL de Sousa, G AB","Environmental management and operational performance in automotive companies …, 2012",2012
"Relationships between company size, production system and supply chain: Evidence from electro‐electronics sector in Brazil",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:XiVPGOgt02cC,"ABL de Sousa Jabbour, AG Alves Filho, ABN Viana, CJC Jabbour","Journal of Advances in Management Research, 2011",2011
Circular economy indicators and levels of innovation: an innovative systematic literature review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:FiytvqdAVhgC,"EL Kuzma, S Sehnem, ABL de Sousa Jabbour, LMS Campos","International Journal of Productivity and Performance Management, 2021",2021
Fostering low-carbon production and logistics systems: framework and empirical evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:0CzhzZyukY4C,"AB Lopes de Sousa Jabbour, CJ Chiappetta Jabbour, J Sarkis, H Latan, ...","International Journal of Production Research, 1-20, 2020",2020
Sustainability implications for operations management: building the bridge through exemplar case studies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:umqufdRvDiIC,"ABLS Jabbour, M Song, M Godinho Filho","Production Planning & Control 31 (11-12), 841-844, 2020",2020
Relational governance in recycling cooperatives: A proposal for managing tensions in sustainability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:uDGL6kOW6j0C,"EM Giglio, A Ryngelblum, AB Lopes de Sousa Jabbour","Journal of Cleaner Production 260, 121036, 2020",2020
"Filho, MG When titans meet—Can industry 4.0 revolutionise the environmentally-sustainable manufacturing wave? The role of critical success factors",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:IaI1MmNe2tcC,"A Jabbour, CJC Jabbour, C Foropon","Technol. Soc. Chang 132, 18-25, 2018",2018
"Demystifying the challenges and barriers to manage, develop, and transfer clean and green technologies in Brazilian academic research groups: Some empirical evidence",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:D_sINldO8mEC,"CJC Jabbour, ABLS Jabbour","International Journal of Green Energy 13 (9), 907-910, 2016",2016
Environmental management maturity of local and multinational high-technology corporations located in Brazil: the role of business internationalization in pollution prevention,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:eflP2zaiRacC,"G Maialle, ABLS Jabbour, AF Arantes, CJC Jabbour","Production 26, 488-499, 2015",2015
Extending lean manufacturing in supply chains: a successful case in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:7BrZ7Jt4UNcC,"A Beatriz Lopes de Sousa Jabbour, J Carlos Omodei Junior, ...","Benchmarking: An International Journal 21 (6), 1070-1083, 2014",2014
"S, Govindan, K., Teixeira, AA, & Freitas, WRS (2013)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:j7_hQOaDUrUC,"CJC Jabbour, ABL Jabbour","Environmental management and operational performance in automotive companies …, 0",
A digitally enabled circular economy for mitigating food waste: Understanding innovative marketing strategies in the context of an emerging economy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:1taIhTC69MYC,"M de Souza, GM Pereira, ABL de Sousa Jabbour, CJC Jabbour, ...","Technological Forecasting and Social Change 173, 121062, 2021",2021
The millennium development goals and production engineering training,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:l7t_Zn2s7bgC,"CJC Jabbour, ABL de Sousa Jabbour, W Leal Filho, A Gunasekaran","Industrial and Commercial Training, 2015",2015
Gestão de recursos humanos e manufatura enxuta: evidências empíricas do setor automotivo brasileiro,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:J_g5lzvAfSwC,"WRS Freitas, CJC Jabbour, AA Teixeira, ABLS Jabbour","Production 24, 451-461, 2014",2014
Evolutionary stages of environmental management in computer companies located in Brazil: case studies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:RGFaLdJalmkC,"G Maialle, ABLS Jabbour","International Journal of Business Innovation and Research 8 (3), 300-315, 2014",2014
Analyzing the relationship between lean manufacturing and operational performance of the automotive sector's companies in Brazil,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hMod-77fHWUC,"ABLS Jabbour, AA Teixeira, WRS Freitas, CJC Jabbour","Revista de Administração (São Paulo) 48, 843-856, 2013",2013
Identificação das motivações e barreiras para a adoção de práticas ambientais em cadeias de suprimentos: estudo de casos no setor de baterias automotivas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:4JMBOYKVnBMC,"D Franco, A Jabbour","Anais do Simpósio de Administração da Produção, Logística e Operações …, 2013",2013
Adoption of lean thinking practices at Brazilian auto part companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:u_35RYKgDlwC,"ABLS Jabbour, CJC Jabbour, AA Teixeira, WRS Freitas","International Journal of Lean Thinking, 47-53, 2012",2012
Estratégia de produção: influências na gestão da estrutura e das relações de cadeia de suprimentos caso no setor de linha branca.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:r_AWSJRzSzQC,ABL Sousa,"Universidade Federal de São Carlos, 2007",2007
Circular economy‐based new products and company performance: The role of stakeholders and Industry 4.0 technologies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:kw52XkFRtyQC,"MAP Pinheiro, D Jugend, AB Lopes de Sousa Jabbour, ...","Business Strategy and the Environment, 0",
Supply Chain Management during and post-COVID-19 Pandemic: Mitigation Strategies and Practical Lessons Learned,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:-mN3Mh-tlDkC,"A Raj, AA Mukherjee, ABL de Sousa Jabbour, SK Srivastava","Journal of Business Research, 2022",2022
Managing organizations for sustainable development in emerging countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:u-coK7KVo8oC,"A Gunasekaran, ABL de Souza Jabbour","Routledge, 2017",2017
The perception of brazilian researchers concerning the factors that influence the citation of their articles: A study in the field of sustainability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:-f6ydRqryjwC,"CJÃC Jabbour, ABLS Jabbour, JHC de Oliveira","Serials Review 39 (2), 93-96, 2013",2013
Green supply chain management: Current and future prospects for research Gestão ambiental em cadeias de suprimentos: Perspectivas atuais e futuras de pesquisa,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:iH-uZ7U-co4C,"A Jabbour, AF Arantes, CJC Jabbour","Interciencia 38 (2), 104-111, 2013",2013
Verificação do Papel da Logística no Contexto de Colaboração na Gestão da Cadeia de Suprimentos: Um Estudo de Multicasos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:hkOj_22Ku90C,"ABL de Sousa Jabbour, L de Deus Zacharias, JM Neto, MA Musetti","Revista de Administração da UNIMEP 8 (1), 124-144, 2010",2010
"L de Sousa, Arantes, AF, & JABBOUR, CJC (2013). Gestión ambiental en la cadena de suministro: perspectivas actuales y futuras de la investigación",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:mNrWkgRL2YcC,AB Jabbour,"Interciencia (Caracas) 38, 104-111, 0",
"K., Teixeira, AA, & Ricardo de Souza Freitas, W.(2012)",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:4vMrXwiscB8C,"CJ Jabbour, L de Sousa Jabbou, G AB","Environmental management and operational performance in automotive companies …, 0",
Fatores críticos de sucesso à adoção de GSCM: estudo de casos no setor de baterias automotivas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:9pM33mqn1YgC,"AL Mauricio, ABLS Jabbour","Gestão & Produção 24, 78-94, 2017",2017
"Evaluation of the implementation of the 5S methodology in a manufacturing company: analysis of steps, benefits and barriers/Avaliacao da implantacao da metodologia 5S em uma …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oOmOcaAAAAAJ&cstart=100&pagesize=100&citation_for_view=oOmOcaAAAAAJ:bz8QjSJIRt4C,"KA Dauch, JEAR da Silva, ABL de Souza Jabbour","Revista Exacta 14 (2), 285-303, 2016",2016
